resource,functionName,action,userId,ipAddress,userAgent,message,httpMethod,urlPath,timestamp,duration,status,severity,anomalyScore,responseStatus,details
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (5203ms),GET,/dashboard,2026-06-14T10:43:08.589Z,5203,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (349ms),GET,/dashboard,2026-06-14T10:43:09.208Z,349,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (143ms),GET,/dashboard,2026-06-14T10:43:09.528Z,143,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (175ms),GET,/dashboard,2026-06-14T10:43:09.875Z,175,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (6714ms),GET,/dashboard,2026-06-14T10:43:10.099Z,6714,SUCCESS,TRAINING,0,,
Auth,getUser,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Auth via getUser recorded for baseline (228ms),GET,/dashboard,2026-06-14T10:43:14.173Z,228,SUCCESS,TRAINING,0,,
Profile,getProfiles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Profile via getProfiles recorded for baseline (144ms),GET,/dashboard,2026-06-14T10:43:14.503Z,144,SUCCESS,TRAINING,0,,
Article,getArticles,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Article via getArticles recorded for baseline (132ms),GET,/dashboard,2026-06-14T10:43:14.796Z,132,SUCCESS,TRAINING,0,,
Comment,getCommentsbyArticleIds,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Comment via getCommentsbyArticleIds recorded for baseline (132ms),GET,/dashboard,2026-06-14T10:43:15.061Z,132,SUCCESS,TRAINING,0,,
Dashboard,doRender,READ,7e263ec0-6b5d-4e22-98cd-734865a3dc85,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",[TRAINING] READ on Dashboard via doRender recorded for baseline (1264ms),GET,/dashboard,2026-06-14T10:43:15.209Z,1264,SUCCESS,TRAINING,0,,
